Nome_da_Empresa,Status_do_Foguete,Custo_da_Missao,Status_da_Missao,Pais,Estado_Regiao,Ano,Mes,Dia,Hora,Modelo_Foguete,Carga_Util,Pais_Mapa,Status_da_Missao_Num,Status_do_Foguete_Num,Alvo_Sucesso,Empresa_Cod,Pais_Cod,Probabilidade_Sucesso,Probabilidade_Falha,Previsao_IA_Status
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1978,1.0,10.0,20.0,Cosmos-3M (11K65M),Cosmos 976 to 983,Russia,3,0,1,40.0,13.0,0.8814228428436031,0.1185771571563967,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1978,1.0,10.0,13.0,Vostok-2M,Cosmos 975,Russia,3,0,1,40.0,13.0,0.8436377836751309,0.1563622163248691,1
General Dynamics,StatusRetired,150.0,Success,USA,Florida,1978,1.0,7.0,0.0,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F3,United States,3,0,1,17.0,16.0,0.9051156636505724,0.09488433634942761,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1978,1.0,6.0,15.0,Soyuz U,Cosmos 974,Russia,3,0,1,40.0,13.0,0.865181621390001,0.13481837860999873,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,12.0,27.0,9.0,Soyuz U,Cosmos 973,Kazakhstan,3,0,1,40.0,9.0,0.8004678847317872,0.1995321152682125,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,12.0,27.0,8.0,Tsyklon-3,Cosmos 972,Russia,3,0,1,40.0,13.0,0.7494889771880577,0.2505110228119425,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,12.0,23.0,16.0,Cosmos-3M (11K65M),Cosmos 971,Russia,3,0,1,40.0,13.0,0.6553170217601865,0.3446829782398135,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,12.0,21.0,10.0,Tsyklon-2,Cosmos 970,Kazakhstan,3,0,1,40.0,9.0,0.7725056416315048,0.22749435836849505,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,12.0,20.0,15.0,Soyuz U,Cosmos 969,Russia,3,0,1,40.0,13.0,0.633470848468206,0.3665291515317937,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,12.0,16.0,4.0,Cosmos-3M (11K65M),Cosmos 968,Russia,3,0,1,40.0,13.0,0.845661406751704,0.15433859324829632,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,12.0,14.0,9.0,Vostok-2M,Meteor-2 n†­3,Russia,3,0,1,40.0,13.0,0.7541507110293117,0.2458492889706885,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,12.0,13.0,15.0,Cosmos-3M (11K65M),Cosmos 967,Russia,3,0,1,40.0,13.0,0.633470848468206,0.3665291515317937,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,12.0,12.0,9.0,Soyuz U,Cosmos 966,Kazakhstan,3,0,1,40.0,9.0,0.8004678847317872,0.1995321152682125,1
General Dynamics,StatusRetired,150.0,Success,USA,Florida,1977,12.0,11.0,22.0,Atlas-SLV3A Agena-D,OPS-4258 (Aquacade-3),United States,3,0,1,17.0,16.0,0.732446871658816,0.2675531283411841,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,12.0,10.0,1.0,Soyuz U,Soyuz 26,Kazakhstan,3,0,1,40.0,9.0,0.9099581951344682,0.09004180486553166,1
General Dynamics,StatusRetired,150.0,Success,USA,California,1977,12.0,8.0,17.0,Atlas-E/F MSD,NOSS-2,United States,3,0,1,17.0,16.0,0.7313366373000582,0.2686633626999416,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,12.0,8.0,11.0,Cosmos-3M (11K65M),Cosmos 965,Russia,3,0,1,40.0,13.0,0.6656315089615678,0.33436849103843247,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,12.0,4.0,12.0,Soyuz U,Cosmos 964,Russia,3,0,1,40.0,13.0,0.6686847841680565,0.3313152158319435,1
RVSN USSR,StatusRetired,150.0,Failure,Russia,Plesetsk Cosmodrome,1977,11.0,29.0,7.0,Cosmos-3M (11K65M),Tsikada n†­3,Russia,0,0,0,40.0,13.0,0.7247024360814205,0.2752975639185798,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,11.0,24.0,14.0,Cosmos-3M (11K65M),Cosmos 963,Russia,3,0,1,40.0,13.0,0.6872772887234916,0.31272271127650847,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,10.0,28.0,16.0,Cosmos-3M (11K65M),Cosmos 962,Russia,3,0,1,40.0,13.0,0.7553215880218945,0.2446784119781056,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,10.0,28.0,1.0,Molniya-M /Block ML,Molniya-3 n†­71,Russia,3,0,1,40.0,13.0,0.8519683763818867,0.1480316236181136,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,10.0,26.0,5.0,Tsyklon-2,Cosmos 961,Kazakhstan,3,0,1,40.0,9.0,0.789649900299091,0.21035009970090865,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,10.0,25.0,5.0,Cosmos-3M (11K65M),Cosmos 960,Russia,3,0,1,40.0,13.0,0.7754846169983884,0.2245153830016117,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,10.0,21.0,10.0,Cosmos-3M (11K65M),Cosmos 959,Russia,3,0,1,40.0,13.0,0.7064977298383438,0.2935022701616563,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,10.0,11.0,15.0,Soyuz U,Cosmos 958,Russia,3,0,1,40.0,13.0,0.7537807016675292,0.24621929833247094,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,10.0,9.0,2.0,Soyuz U,Soyuz 25,Kazakhstan,3,0,1,40.0,9.0,0.8169535997287761,0.18304640027122365,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,9.0,30.0,9.0,Soyuz U,Cosmos 957,Kazakhstan,3,0,1,40.0,9.0,0.7568356360101206,0.24316436398987903,1
General Dynamics,StatusRetired,150.0,Failure,USA,Florida,1977,9.0,30.0,1.0,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F5,United States,0,0,0,17.0,16.0,0.3604996309545836,0.6395003690454165,0
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,1.0,,11.0,Cosmos-3M (11K65M),Intercosmos-17,Russia,3,0,1,40.0,13.0,0.8445023617121294,0.15549763828787067,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,9.0,24.0,10.0,Tsyklon-3,Cosmos 956,Russia,3,0,1,40.0,13.0,0.7158681851047478,0.2841318148952521,1
US Air Force,StatusRetired,59.0,Success,USA,California,1977,9.0,23.0,18.0,Titan III(24)B,OPS 7471,United States,3,0,1,49.0,16.0,0.7819091438668246,0.21809085613317516,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,1.0,,11.0,Molniya-M /Block SO-L,Prognoz n†­6,Kazakhstan,3,0,1,40.0,9.0,0.8029396342416653,0.19706036575833466,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,9.0,20.0,1.0,Vostok-2M,Cosmos 955,Russia,3,0,1,40.0,13.0,0.8461203795090438,0.15387962049095627,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,9.0,18.0,13.0,Tsyklon-2,Cosmos 954,Kazakhstan,3,0,1,40.0,9.0,0.7812406983049275,0.21875930169507218,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,9.0,16.0,14.0,Soyuz U,Cosmos 953,Russia,3,0,1,40.0,13.0,0.7423340751752467,0.2576659248247535,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,9.0,16.0,14.0,Tsyklon-2,Cosmos 952,Kazakhstan,3,0,1,40.0,9.0,0.7877846877596613,0.21221531224033863,1
CASC,StatusRetired,30.8,Success,China,Jiuquan Satellite Launch Center,1977,9.0,14.0,0.0,Feng Bao 1,DDDS 1,China,3,0,1,7.0,2.0,0.8391561504933241,0.1608438495066758,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,9.0,13.0,19.0,Cosmos-3M (11K65M),Cosmos 951,Russia,3,0,1,40.0,13.0,0.7778910952882234,0.2221089047117765,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,9.0,13.0,15.0,Soyuz U,Cosmos 950,Russia,3,0,1,40.0,13.0,0.762921729729981,0.23707827027001907,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,9.0,6.0,17.0,Soyuz U,Cosmos 949,Russia,3,0,1,40.0,13.0,0.7675017322963665,0.23249826770363338,1
Martin Marietta,StatusRetired,35.0,Success,USA,Florida,1977,9.0,5.0,12.0,Titan IIIE,Voyager 1,United States,3,0,1,34.0,16.0,0.457975010766689,0.5420249892333109,0
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,9.0,2.0,9.0,Soyuz U,Cosmos 948,Russia,3,0,1,40.0,13.0,0.7391851308006683,0.260814869199332,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,8.0,30.0,18.0,Molniya-M /Block ML,Molniya-1 n†­70,Russia,3,0,1,40.0,13.0,0.7800961080352283,0.21990389196477161,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,8.0,27.0,10.0,Soyuz U,Cosmos 947,Russia,3,0,1,40.0,13.0,0.721158617964611,0.27884138203538894,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,8.0,24.0,18.0,Cosmos-3M (11K65M),Cosmos 939 to 946,Russia,3,0,1,40.0,13.0,0.7800961080352283,0.21990389196477161,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,8.0,24.0,14.0,Soyuz U,Cosmos 938,Russia,3,0,1,40.0,13.0,0.7487079785551999,0.2512920214448001,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,8.0,24.0,7.0,Tsyklon-2,Cosmos 937,Kazakhstan,3,0,1,40.0,9.0,0.7826837368598424,0.21731626314015717,1
Martin Marietta,StatusRetired,35.0,Success,USA,Florida,1977,8.0,20.0,14.0,Titan IIIE,Voyager 2,United States,3,0,1,34.0,16.0,0.41196167841571363,0.5880383215842865,0
General Dynamics,StatusRetired,150.0,Success,USA,Florida,1977,8.0,12.0,6.0,Atlas-SLV3D Centaur-D1AR,HEAO-1,United States,3,0,1,17.0,16.0,0.4052669678896766,0.5947330321103236,0
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1977,8.0,10.0,10.0,Soyuz U,Zenit-4MKM n†­399,Kazakhstan,0,0,0,40.0,9.0,0.7436555303612672,0.2563444696387326,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,8.0,3.0,14.0,Soyuz U,Cosmos 936,Russia,3,0,1,40.0,13.0,0.7487079785551999,0.2512920214448001,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,29.0,8.0,Soyuz U,Cosmos 935,Russia,3,0,1,40.0,13.0,0.7659886520579715,0.23401134794202874,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,27.0,18.0,Soyuz U,Cosmos 934,Russia,3,0,1,40.0,13.0,0.794080657936395,0.20591934206360507,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,22.0,10.0,Cosmos-3M (11K65M),Cosmos 933,Russia,3,0,1,40.0,13.0,0.7424290886813067,0.25757091131869336,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,7.0,20.0,7.0,Soyuz U,Cosmos 932,Kazakhstan,3,0,1,40.0,9.0,0.7936072507025337,0.20639274929746604,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,20.0,4.0,Molniya-M /Block 2BL,Cosmos 931,Russia,3,0,1,40.0,13.0,0.824880667922987,0.1751193320770134,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,19.0,8.0,Cosmos-3M (11K65M),Cosmos 930,Russia,3,0,1,40.0,13.0,0.7659886520579715,0.23401134794202874,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,13.0,5.0,Cosmos-3M (11K65M),Cosmos 928,Russia,3,0,1,40.0,13.0,0.8076827928617324,0.19231720713826803,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,12.0,9.0,Soyuz U,Cosmos 927,Russia,3,0,1,40.0,13.0,0.7687666323978251,0.2312333676021753,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,8.0,17.0,Cosmos-3M (11K65M),Cosmos 926,Russia,3,0,1,40.0,13.0,0.7892914745250311,0.2107085254749689,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,7.0,7.0,Vostok-2M,Cosmos 925,Russia,3,0,1,40.0,13.0,0.816338698445487,0.1836613015545132,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,4.0,22.0,Cosmos-3M (11K65M),Cosmos 924,Russia,3,0,1,40.0,13.0,0.8160934395545328,0.1839065604454672,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,7.0,1.0,11.0,Cosmos-3M (11K65M),Cosmos 923,Russia,3,0,1,40.0,13.0,0.7496142656651966,0.25038573433480354,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,6.0,30.0,14.0,Soyuz U,Cosmos 922,Russia,3,0,1,40.0,13.0,0.799433859340959,0.20056614065904096,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,6.0,29.0,18.0,Vostok-2M,Meteor-Priroda n†­2,Kazakhstan,3,0,1,40.0,9.0,0.7964393372418108,0.20356066275818924,1
Martin Marietta,StatusRetired,35.0,Success,USA,California,1977,6.0,27.0,18.0,Titan IIID,KH-9,United States,3,0,1,34.0,16.0,0.4472187032612398,0.5527812967387603,0
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,6.0,24.0,10.0,Tsyklon-3,Cosmos 921,Russia,3,0,1,40.0,13.0,0.7864460552632785,0.21355394473672168,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,6.0,24.0,5.0,Molniya-M /Block ML,Molniya-1 n†­69,Kazakhstan,3,0,1,40.0,9.0,0.7929196626001331,0.20708033739986667,1
General Dynamics,StatusRetired,150.0,Success,USA,California,1977,6.0,23.0,9.0,Atlas-E/F SGS-1,NTS-2,United States,3,0,1,17.0,16.0,0.4787159858597985,0.5212840141402015,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,6.0,22.0,8.0,Soyuz U,Cosmos 920,Kazakhstan,3,0,1,40.0,9.0,0.7502880302026419,0.249711969797358,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,6.0,18.0,10.0,Cosmos-2I (63SM),Cosmos 919,Russia,3,0,1,40.0,13.0,0.7864460552632785,0.21355394473672168,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,6.0,17.0,7.0,Tsyklon-2,Cosmos 918,Kazakhstan,3,0,1,40.0,9.0,0.7930153174087277,0.2069846825912721,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Kapustin Yar,1977,6.0,17.0,3.0,Cosmos-3M (11K65M),Signe 3,Russia,3,0,1,40.0,13.0,0.848585201460972,0.15141479853902787,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,6.0,16.0,1.0,Molniya-M /Block 2BL,Cosmos 917,Russia,3,0,1,40.0,13.0,0.865584945850245,0.13441505414975463,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,6.0,10.0,8.0,Soyuz U,Cosmos 916,Russia,3,0,1,40.0,13.0,0.8054735891036753,0.19452641089632505,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,6.0,8.0,14.0,Soyuz U,Cosmos 915,Russia,3,0,1,40.0,13.0,0.799433859340959,0.20056614065904096,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,5.0,31.0,7.0,Soyuz U,Cosmos 914,Kazakhstan,3,0,1,40.0,9.0,0.7897044901875048,0.21029550981249492,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,5.0,30.0,22.0,Cosmos-3M (11K65M),Cosmos 913,Russia,3,0,1,40.0,13.0,0.8536731978750693,0.14632680212493054,1
General Dynamics,StatusRetired,150.0,Success,USA,Florida,1977,5.0,26.0,21.0,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F4,United States,3,0,1,17.0,16.0,0.49124895324453166,0.5087510467554685,0
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,5.0,26.0,7.0,Soyuz U,Cosmos 912,Russia,3,0,1,40.0,13.0,0.8537810816304926,0.14621891836950762,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,5.0,25.0,11.0,Cosmos-3M (11K65M),Cosmos 911,Russia,3,0,1,40.0,13.0,0.8026272496102472,0.197372750389753,1
General Dynamics,StatusRetired,150.0,Success,USA,Florida,1977,5.0,23.0,18.0,Atlas-SLV3A Agena-D,AFP-827 (Canyon-7),United States,3,0,1,17.0,16.0,0.4825357537967341,0.5174642462032659,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,5.0,23.0,12.0,Tsyklon-2,Cosmos 910,Kazakhstan,3,0,1,40.0,9.0,0.7657819805824629,0.2342180194175369,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,5.0,19.0,16.0,Cosmos-3M (11K65M),Cosmos 909,Russia,3,0,1,40.0,13.0,0.8268676896742357,0.17313231032576407,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,5.0,17.0,10.0,Soyuz U,Cosmos 908,Kazakhstan,3,0,1,40.0,9.0,0.7409283338832868,0.2590716661167132,1
Martin Marietta,StatusRetired,35.0,Success,USA,Florida,1977,5.0,12.0,14.0,Titan III(23)C,DSCS-II 7&8,United States,3,0,1,34.0,16.0,0.40240526228773155,0.5975947377122686,0
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,5.0,5.0,14.0,Soyuz U,Cosmos 907,Russia,3,0,1,40.0,13.0,0.8121193290048273,0.18788067099517275,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,4.0,28.0,9.0,Molniya-M /Block ML,Molniya-3 n†­68,Russia,3,0,1,40.0,13.0,0.8311670849239127,0.16883291507608744,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Kapustin Yar,1977,1.0,,11.0,Cosmos-3M (11K65M),Cosmos 906,Russia,3,0,1,40.0,13.0,0.8445023617121294,0.15549763828787067,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,4.0,26.0,14.0,Soyuz U,Cosmos 905,Russia,3,0,1,40.0,13.0,0.8285440027350461,0.17145599726495375,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,4.0,20.0,9.0,Soyuz U,Cosmos 904,Kazakhstan,3,0,1,40.0,9.0,0.7124918906512568,0.287508109348743,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,4.0,11.0,1.0,Molniya-M /Block 2BL,Cosmos 903,Russia,3,0,1,40.0,13.0,0.8928220350858674,0.107177964914132,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,4.0,7.0,8.0,Soyuz U,Cosmos 902,Russia,3,0,1,40.0,13.0,0.8284854989939947,0.17151450100600535,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,4.0,5.0,10.0,Cosmos-2I (63SM),Cosmos 901,Russia,3,0,1,40.0,13.0,0.8174980758019054,0.1825019241980947,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,4.0,5.0,2.0,Vostok-2M,Meteor n†­37,Russia,3,0,1,40.0,13.0,0.8720531828553622,0.1279468171446375,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,1.0,,11.0,Cosmos-3M (11K65M),Cosmos 900,Russia,3,0,1,40.0,13.0,0.8445023617121294,0.15549763828787067,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,3.0,24.0,22.0,Cosmos-3M (11K65M),Cosmos 899,Russia,3,0,1,40.0,13.0,0.8903601232693544,0.10963987673064565,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,3.0,24.0,11.0,Molniya-M /Block ML,Molniya-1 n†­67,Russia,3,0,1,40.0,13.0,0.8472524631447966,0.1527475368552035,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,3.0,17.0,8.0,Soyuz U,Cosmos 898,Russia,3,0,1,40.0,13.0,0.8493869516164524,0.15061304838354783,1
US Air Force,StatusRetired,59.0,Success,USA,California,1977,3.0,13.0,18.0,Titan III(24)B,OPS 4915,United States,3,0,1,49.0,16.0,0.7942463759410687,0.2057536240589308,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,3.0,10.0,11.0,Soyuz U,Cosmos 897,Russia,3,0,1,40.0,13.0,0.8472524631447966,0.1527475368552035,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,3.0,3.0,10.0,Soyuz U,Cosmos 896,Russia,3,0,1,40.0,13.0,0.8412122026834903,0.15878779731650985,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,2.0,26.0,21.0,Vostok-2M,Cosmos 895,Russia,3,0,1,40.0,13.0,0.8841082500016517,0.11589174999834832,1
MHI,StatusRetired,90.0,Success,Japan,Tanegashima Space Center,1977,2.0,23.0,8.0,N-I Star-37E,Kiku 2,Japan,3,0,1,32.0,8.0,0.5944165129528166,0.4055834870471832,1
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1977,2.0,22.0,9.0,Soyuz U,Zenit-4MK n†­381,Kazakhstan,0,0,0,40.0,9.0,0.7145074917034183,0.28549250829658174,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,2.0,21.0,17.0,Cosmos-3M (11K65M),Cosmos 894,Russia,3,0,1,40.0,13.0,0.8719205419988483,0.12807945800115178,1
ISAS,StatusRetired,150.0,Success,Japan,Uchinoura Space Center,1977,2.0,19.0,5.0,Mu-III H,Tansei 3,Japan,3,0,1,22.0,8.0,0.8558035303671041,0.1441964696328961,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,1.0,,11.0,Cosmos-3M (11K65M),Cosmos 893,Russia,3,0,1,40.0,13.0,0.8445023617121294,0.15549763828787067,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,2.0,11.0,14.0,Molniya-M /Block ML,Molniya-2 n†­66,Russia,3,0,1,40.0,13.0,0.85297104361171,0.14702895638829047,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,2.0,9.0,11.0,Soyuz U,Cosmos 892,Russia,3,0,1,40.0,13.0,0.8458128897014991,0.15418711029850107,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,2.0,7.0,16.0,Soyuz U,Soyuz 24,Kazakhstan,3,0,1,40.0,9.0,0.7742473516606604,0.22575264833933947,1
Martin Marietta,StatusRetired,35.0,Success,USA,Florida,1977,2.0,6.0,6.0,Titan III(23)C,DSP-7,United States,3,0,1,34.0,16.0,0.8532766608341711,0.14672333916582866,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,2.0,2.0,12.0,Cosmos-3M (11K65M),Cosmos 891,Russia,3,0,1,40.0,13.0,0.845493150938475,0.15450684906152523,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,1.0,20.0,20.0,Cosmos-3M (11K65M),Cosmos 890,Russia,3,0,1,40.0,13.0,0.8840821886775109,0.11591781132248868,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,1.0,20.0,8.0,Soyuz U,Cosmos 889,Kazakhstan,3,0,1,40.0,9.0,0.7789219095478611,0.22107809045213908,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1977,1.0,6.0,23.0,Vostok-2M,Meteor-2 n†­2,Russia,3,0,1,40.0,13.0,0.8933886015044217,0.10661139849557827,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1977,1.0,6.0,9.0,Soyuz U,Cosmos 888,Kazakhstan,3,0,1,40.0,9.0,0.7621709443143236,0.23782905568567647,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1976,12.0,28.0,7.0,Cosmos-3M (11K65M),Cosmos 887,Russia,3,0,1,40.0,13.0,0.7734109145638022,0.22658908543619802,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1976,12.0,28.0,6.0,Molniya-M /Block ML,Molniya-3 n†­65,Russia,3,0,1,40.0,13.0,0.8030276977022275,0.19697230229777282,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1976,12.0,27.0,12.0,Tsyklon-2,Cosmos 886,Kazakhstan,3,0,1,40.0,9.0,0.7595198066619641,0.24048019333803575,1
Martin Marietta,StatusRetired,35.0,Success,USA,California,1976,12.0,19.0,18.0,Titan IIID,KH-11,United States,3,0,1,34.0,16.0,0.823139129082559,0.17686087091744085,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Plesetsk Cosmodrome,1976,12.0,17.0,12.0,Cosmos-3M (11K65M),Cosmos 885,Russia,3,0,1,40.0,13.0,0.6679599978432704,0.3320400021567298,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1976,12.0,17.0,9.0,Soyuz U,Cosmos 884,Kazakhstan,3,0,1,40.0,9.0,0.7976153376186897,0.2023846623813101,1
